target_word,freq,LenChar,VowConRatio,label
تفرقه‌افکنی,1661,11.0,0.71,0
غرب‌گرایی,427,9.0,1.0,0
غیرتولیدی,484,9.0,0.8,0
مبارزانی,198,8.0,1.25,0
انقیاد,548,6.0,0.75,0
اومئو,151,5.0,0.75,0
هارون,3088,5.0,0.67,0
معین‌فر,191,7.0,0.8,0
خرمن,1249,4.0,0.5,0
سطو,151,3.0,0.67,0
قوزک,918,4.0,0.67,0
نیلی,11683,4.0,1.0,0
ریو,31204,3.0,1.0,0
یکپارچه,36557,7.0,0.67,0
هشت‌ضلعی,587,8.0,0.67,0
سختگیر,5361,6.0,0.4,0
اخیر,569231,4.0,0.67,0
تلقوا,131,5.0,1.0,0
عاشوراء,659,7.0,0.75,0
عاشقانه,22259,7.0,0.75,0
خصائل,130,5.0,0.75,0
ترشک,286,4.0,0.5,0
قرقره,845,5.0,0.75,0
انتهائی,279,7.0,0.8,0
آستارا,10690,6.0,0.75,0
آوه,229,3.0,1.5,0
سیدمحمد,13765,7.0,0.5,0
معترضانه,177,8.0,0.83,0
صبحگاهان,181,8.0,0.67,0
إلقاء,533,5.0,0.75,0
شقی,483,3.0,1.0,0
غیرحرفه,144,7.0,1.0,0
روسیا,14128,5.0,1.5,0
پاکدست‌ترین,120,11.0,0.75,0
خبراء,1477,5.0,0.5,0
اریه,118,4.0,1.5,0
بگم,5469,3.0,0.67,0
لبوتین,123,6.0,1.0,0
اجاد,317,4.0,0.4,0
نکته‌سنجی,297,9.0,0.71,0
بعدا,25919,4.0,0.67,0
اجهز,498,4.0,0.33,0
ضبط‌شده,11971,7.0,0.67,0
تیتوم,160,5.0,0.67,0
مواجهتها,133,8.0,0.71,0
بی‌ثبات‌کننده,368,13.0,1.14,0
صحبت,315498,4.0,0.5,0
مدمر,399,4.0,0.5,0
لتوفیر,368,6.0,0.75,0
الکراده,281,7.0,0.8,0
پروتینی,115,7.0,0.67,0
یقینا,8725,5.0,0.75,0
پیراشکی,569,7.0,0.75,0
بزرگانی,4231,7.0,0.8,0
لبیک,6521,4.0,0.67,0
پالیز,478,5.0,0.67,0
سراب‌پور,148,8.0,0.8,0
ناسید#ناس,138,4.0,0.6,0
نقبل,239,4.0,0.5,0
راپیدوین,134,8.0,0.8,0
مموری‌ها,118,8.0,1.0,0
ملاحظه,37174,6.0,0.8,0
لرفع,578,4.0,0.5,0
وافه,185,4.0,1.0,0
باج‌افزارها,925,11.0,0.75,0
معتادین,1770,7.0,0.6,0
باایران,156,7.0,0.75,0
اسارت,18554,5.0,0.75,0
بیسابقه,513,7.0,0.75,0
پارچه,24397,5.0,0.5,0
الناتج,297,6.0,0.67,0
هم‌چنان‌که,102,10.0,0.86,0
آبنبات,1729,6.0,0.6,0
طو,172,2.0,1.0,0
مهم,916039,3.0,0.33,0
رازق,1274,4.0,0.67,0
سار,2592,3.0,0.5,0
أقیمت,214,5.0,0.75,0
بخطوات,166,6.0,0.75,0
رزیدنت,2063,6.0,0.6,0
براندازند,135,9.0,0.71,0
أسود,307,4.0,0.67,0
دالبی,1101,5.0,0.5,0
غیرکنترلی,201,9.0,0.71,0
حریص,1383,4.0,0.67,0
پرون,919,4.0,0.67,0
خاطی,6591,4.0,1.0,0
جوینده,729,6.0,0.67,0
دستیارکارگردان,108,14.0,0.78,0
مانوئل,5107,6.0,0.75,0
هزارمیلیارد,3731,11.0,1.0,0
زراع,30097,4.0,0.67,0
علیرضابیگی,371,10.0,1.2,0
السنوسی,131,7.0,0.8,0
سوپرلوکس,338,8.0,0.83,0
شیردوشی,144,7.0,0.75,0
نخیل,157,4.0,0.67,0
آملیا,201,5.0,1.33,0
وثقت,127,4.0,0.75,0
آگاهی‌بخش,1813,9.0,0.57,0
تباشیر,120,6.0,0.75,0
ظروف,14976,4.0,0.67,0
هشتمین,30035,6.0,0.6,0
یوما,2809,4.0,1.0,0
تروریسیتی,157,9.0,0.67,0
فریک,207,4.0,0.67,0
لاابالی,348,7.0,1.67,0
هاشون,672,5.0,0.67,0
کانلی,381,5.0,1.0,0
دوزک,180,4.0,0.67,0
نامیدهاست,1433,9.0,0.8,0
مشهود,19859,5.0,0.5,0
دیب,176,3.0,0.33,0
الربیع,893,6.0,1.0,0
نادره,471,5.0,1.0,0
رینات,102,5.0,0.67,0
آمادهباشیم,789,10.0,0.83,0
وقواعد,104,6.0,0.75,0
سهم,363478,3.0,0.33,0
کیز,306,3.0,0.33,0
اکبرنژاد,294,8.0,0.67,0
پرداخته‌است,1318,11.0,0.44,0
قنیطره,1561,6.0,0.6,0
ناامیدی,14319,7.0,1.33,0
لیس,177472,3.0,0.5,0
بلیت,66143,4.0,0.67,0
موضع‌گیری,18741,9.0,0.83,0
موته,891,4.0,0.67,0
تالو,334,4.0,1.0,0
صدرنشین,10333,7.0,0.8,0
اختاپوس,973,7.0,0.6,0
یکیک,262,4.0,0.67,0
نزاکت,805,5.0,0.75,0
چگونه‌اند,121,9.0,0.83,0
کیفری‌استان,147,11.0,1.0,0
اشراق,4609,5.0,0.5,0
ددر,139,3.0,0.67,0
مبعوث,1419,5.0,0.5,0
بوون,118,4.0,0.67,0
عتق,101,3.0,0.67,0
امده,2501,4.0,0.67,0
ارگانهای,1654,8.0,1.0,0
نداگستر,186,7.0,0.67,0
زیپ,1157,3.0,0.5,0
بیاوری,863,6.0,1.0,0
روزشده,250,6.0,0.75,0
مران,182,4.0,0.67,0
رخنه,4913,4.0,0.67,0
قطع‌شده,8197,7.0,1.0,0
تحری,111,4.0,0.67,0
دکترهمتی,103,8.0,0.71,0
معرفت‌شناسانه,141,13.0,0.7,0
خوش‌قلب,394,7.0,0.8,0
المناسب,1544,7.0,0.5,0
لنکران,3691,6.0,0.6,0
د‌فاع,508,5.0,0.67,0
چندنفره,1169,7.0,0.38,0
پیوست,55770,5.0,0.6,0
خوتکا,134,5.0,0.75,0
پرچرب,5472,5.0,0.33,0
مذاکرت,382,6.0,0.8,0
سمیرم,2515,5.0,0.75,0
عبس,204,3.0,0.67,0
تقاضانامه,1111,9.0,0.57,0
میرعباسی,148,8.0,0.8,0
دربست,1676,5.0,0.4,0
مطالبا,419,6.0,0.75,0
تنص,248,3.0,0.33,0
آبشک,133,4.0,0.5,0
غیرعمدی,1357,7.0,0.67,0
خواهیدداد,1813,9.0,0.67,0
آموزشکده,1271,8.0,0.62,0
ووکس,145,4.0,0.5,0
فری‌بی‌اس‌دی,560,12.0,1.17,0
بنیتای,763,6.0,0.75,0
محط,1289,3.0,0.33,0
سوانح,13732,5.0,1.0,0
یوروپل,228,6.0,0.75,0
یله,341,3.0,0.67,0
شدگانی,652,6.0,1.0,0
مخاطبانم,176,8.0,0.83,0
سپاس‌گزار,366,9.0,0.67,0
لاورن,132,5.0,0.75,0
الکلی‌ها,126,8.0,0.83,0
لوئیزیانا,3909,9.0,1.25,0
گذراندهباشد,241,11.0,0.75,0
لأمیر,185,5.0,1.0,0
فایلهای,1804,7.0,1.0,0
قورباغه,5579,7.0,0.75,0
میکده,461,5.0,0.75,0
پاراسمپاتیک,343,11.0,1.2,0
قزاقخانه,148,8.0,0.8,0
خفیف‌تری,124,8.0,0.83,0
سیطرته,564,6.0,0.75,0
پوکه,757,4.0,1.0,0
ممر,503,3.0,0.25,0
استقبال,189094,7.0,0.5,0
لیپوساکشن,437,9.0,0.83,0
کوییک,1171,5.0,0.6,0
بی‌پایان,5188,8.0,1.0,0
پرزیدنت,7828,7.0,0.5,0
منهما,503,5.0,0.75,0
وحل,534,3.0,0.67,0
رازآمیز,145,7.0,0.75,0
سیطرتهم,173,7.0,0.8,0
ولیست,538,5.0,0.75,0
مستحدثه,176,7.0,0.67,0
خوشگل,1472,5.0,0.4,0
وادادگی,1075,7.0,0.75,0
نارس,2850,4.0,0.67,0
الأسواق,514,7.0,0.67,0
آلیسا,209,5.0,1.0,0
آلومراد,225,7.0,0.8,0
اخلالگری,147,8.0,1.0,0
الساحل,935,6.0,0.6,0
کازبی,180,5.0,0.67,0
پیشگامانه,304,9.0,0.8,0
وطبیعی,111,6.0,1.0,0
سیزدهم,13565,6.0,0.75,0
بذرافشان,660,8.0,1.0,0
آخانی,251,5.0,1.0,0
آلساندریا,264,9.0,0.67,0
کونه,558,4.0,1.0,0
ناشکیبا,254,7.0,1.0,0
آچه,378,3.0,0.67,0
مقاطعه‌کار,270,10.0,0.86,0
ستایش‌آمیز,124,10.0,0.83,0
گهگاه,2578,5.0,0.5,0
معصوم,19996,5.0,0.5,0
سلرون,196,5.0,0.75,0
لارنس,3214,5.0,0.5,0
بوسنیایی,1057,8.0,0.8,0
عمارت‌ها,124,8.0,0.67,0
باسک,1050,4.0,0.67,0
تمول,212,4.0,0.67,0
قر,651,2.0,0.5,0
جونم,279,4.0,0.33,0
توکاریل,211,7.0,0.75,0
صباشهر,129,6.0,0.75,0
میهماندار,101,9.0,1.0,0
ناشناس,19516,6.0,0.5,0
وعلینا,228,6.0,1.0,0
ترمه,891,4.0,0.67,0
غیرهسته‌ای,2045,10.0,0.38,0
ارامنه,4363,6.0,1.0,0
هیأت‌های,5802,8.0,0.8,0
الاموال,486,7.0,1.0,0
بقی‌الله,836,8.0,1.0,0
یکمین,13106,5.0,0.5,0
آاس,156,3.0,0.5,0
شبوه,562,4.0,1.0,0
آبزیان,25618,6.0,0.75,0
سینما,339553,5.0,1.0,0
بلانکا,162,6.0,0.75,0
لورنس,1002,5.0,0.4,0
شفیلد,902,5.0,0.75,0
خرقه‌پوش,288,8.0,0.67,0
شبنامه,401,6.0,0.75,0
مشت#مش,2893,2.5,0.4,0
تپ,1447,2.0,0.5,0
نیمروزی,461,7.0,0.75,0
بیسکوییت,670,8.0,0.8,0
عبا,2401,3.0,1.0,0
توقیف‌شده,4272,9.0,0.43,0
مستعار,4954,6.0,0.6,0
الجغرافی,469,8.0,0.71,0
گشتاور,8717,6.0,0.6,0
دیات,574,4.0,1.0,0
شورانگیزی,104,9.0,0.67,0
برنمی‌دارند,409,11.0,0.75,0
ذ,669,1.0,1.0,0
کهنه‌سربازان,1226,12.0,1.0,0
می‌آفرید,133,8.0,0.8,0
روباز,3079,5.0,0.67,0
پولیو,112,5.0,1.0,0
بن,262086,2.0,0.5,0
ناپیدا,984,6.0,1.0,0
پولانی,174,6.0,1.0,0
باعرضه,250,6.0,0.75,0
زمین‌خوار,4626,9.0,0.57,0
سینماروایت,220,10.0,0.8,0
نامساعد,6684,7.0,0.6,0
ایلیاتی,163,7.0,1.33,0
سکک,167,3.0,0.67,0
إتفاقی,103,6.0,0.75,0
دیجی‌کالا,720,9.0,1.0,0
منقرض‌شده,1228,9.0,0.57,0
ثانوی,7680,5.0,1.0,0
ارحب,351,4.0,0.5,0
ورزشی‌ها,679,8.0,0.8,0
هفت‌تپه,912,7.0,0.6,0
ترک‌زبان,997,8.0,0.5,0
دموکراتیک,19643,9.0,0.57,0
النشاطات,346,8.0,0.67,0
فوتسی,1796,5.0,1.0,0
گنجشک‌سانان,262,11.0,0.78,0
نخستین‌بار,7949,10.0,0.57,0
نواختن,5264,6.0,0.6,0
بباید,161,5.0,0.75,0
ناهمخوانی,616,9.0,1.0,0
این‌ور,223,6.0,1.0,0
هادس,219,4.0,0.67,0
لیی,1151,3.0,0.67,0
ماهایا,463,6.0,1.0,0
روزنامه‌نگار,27425,12.0,0.44,0
کولیوند,4017,7.0,0.8,0
العسیری,366,7.0,1.0,0
روسف,1618,4.0,0.33,0
شهرسازان,381,8.0,0.8,0
گلپر,570,4.0,0.5,0
مطالبه‌گر,1134,9.0,0.62,0
آلبوم‌های,6833,9.0,0.57,0
مگره,207,4.0,0.67,0
بازی‌خوانی,147,10.0,0.83,0
ائی,358,3.0,1.0,0
رفت‌وآمد,5470,8.0,0.5,0
تغذیه‌کننده,650,11.0,1.33,0
پرینسیپ,172,7.0,1.0,0
عباس,164541,4.0,0.67,0
منزوی‌شده,401,9.0,0.8,0
صمدیه,171,5.0,1.0,0
میکن,130,4.0,0.67,0
وبلاگ,14640,5.0,0.5,0
گیلان,86222,5.0,0.67,0
معافیت,39247,6.0,1.0,0
اشتباکات,1746,8.0,0.8,0
الآن,15245,4.0,1.0,0
دناپلاس,1185,7.0,0.8,0
گلگر,182,4.0,0.5,0
آزاریا,111,6.0,1.33,0
ال‌سی‌دی,515,8.0,0.67,0
تصویب‌شده,13335,9.0,0.67,0
گیان,684,4.0,1.0,0
بخیسانید,162,8.0,0.8,0
اخلاقا,426,6.0,0.75,0
سکوبازی,194,7.0,1.0,0
عقب‌افتادگی,2134,11.0,0.62,0
تظاهرکنندگانی,106,13.0,0.75,0
و‌گو,199,4.0,0.67,0
وضوحا,140,5.0,1.0,0
آزول,103,4.0,0.67,0
فلاح,19443,4.0,0.67,0
میرابراهیمی,143,11.0,1.0,0
ریموند,1694,6.0,0.75,0
بامکانه,138,7.0,0.75,0
قطعه‌ساز,1759,8.0,0.67,0
پرآوازه,2384,7.0,1.25,0
غرغرو,205,5.0,0.75,0
استادیار,6498,8.0,0.8,0
همکاریها,1912,8.0,0.8,0
نرین,145,4.0,0.67,0
ژوییه,3477,5.0,0.75,0
هایی,628346,4.0,0.67,0
اظهارکننده,246,10.0,0.75,0
خواتین,290,6.0,0.75,0
پاپا,244,4.0,1.0,0
پلا,331,3.0,1.0,0
سیاست‌هاست,158,10.0,0.67,0
مومنین,2564,6.0,1.33,0
بشرا,131,4.0,1.0,0
هاروود,111,6.0,1.0,0
یک‌نفس,1029,6.0,0.4,0
سرود,16302,4.0,0.67,0
انتظار,346274,6.0,0.6,0
بردبرد,1682,6.0,0.33,0
حوریه,270,5.0,1.5,0
پسوند,6033,5.0,0.75,0
مدن,1326,3.0,0.67,0
تعزیر,3305,5.0,0.5,0
الخامس,1589,6.0,0.6,0
کوچر,155,4.0,0.5,0
زنانه,19863,5.0,1.0,0
سیست,189,4.0,0.33,0
ناخواه,1641,6.0,1.0,0
قریش,10448,4.0,0.67,0
تخلص,1033,4.0,0.5,0
غم‌انگیز,6097,8.0,1.0,0
آمیخته‌شده,699,10.0,0.71,0
کاکوان,980,6.0,1.0,0
گالوم,153,5.0,0.67,0
تصورند,114,6.0,0.8,0
سپس,205007,3.0,0.33,0
ستنتهی,126,6.0,1.0,0
رذائل,331,5.0,0.75,0
سوریسوری,360,8.0,1.25,0
الاضرار,160,7.0,1.0,0
فروراسته,240,8.0,0.8,0
دستاندرکاران,275,12.0,0.75,0
تفاهم‌نامه,70256,10.0,0.71,0
ان‌شاءالله,13873,10.0,0.83,0
نامیدهشدهاست,1880,12.0,0.71,0
خزل,441,3.0,0.33,0
دسترسی‌ها,911,9.0,0.83,0
لون,736,3.0,0.33,0
میای,326,4.0,1.0,0
یئو,141,3.0,1.0,0
رادمنش,926,6.0,0.6,0
خدائی,343,5.0,1.0,0
وهمان,116,5.0,0.75,0
یجلس,186,4.0,0.33,0
منادی,2554,5.0,1.0,0
فردوسی‌پور,4703,10.0,0.62,0
ونزوئلایی‌ها,243,12.0,1.17,0
خبیثانه,259,7.0,1.0,0
هان,5049,3.0,0.5,0
گروید#گرو,3401,4.0,0.71,0
شباهنگ,932,6.0,0.6,0
ارولوژی,465,7.0,0.67,0
طلاساز,710,6.0,0.75,0
کیف,32891,3.0,0.5,0
دهمین,26457,5.0,0.5,0
ریاست,417208,5.0,0.75,0
الشمس,1621,5.0,0.6,0
ضدامنیت,144,7.0,0.8,0
دیوپ,150,4.0,0.67,0
بازتولید,3572,8.0,0.6,0
پدرسالاری,383,9.0,0.83,0
نیکولا,2420,6.0,1.0,0
مصادر,5484,5.0,0.75,0
بسید#بس,5536,3.0,0.6,0
سگولن,268,5.0,0.75,0
شهریورماه,35989,9.0,0.83,0
انرا,436,4.0,0.67,0
استخراج‌شده,3299,11.0,0.4,0
باسی,109,4.0,1.0,0
مگاموتور,2378,8.0,0.57,0
بعرض,243,4.0,0.5,0
متکلمان,569,7.0,0.83,0
امیدرضا,190,7.0,0.8,0
رئیس‌زاده,277,9.0,1.0,0
البعث,931,5.0,0.6,0
شونه,224,4.0,1.0,0
همپایه,154,6.0,0.75,0
یعالون,304,6.0,0.75,0
طبعی,502,4.0,0.67,0
ئ,165,1.0,1.0,0
غیرتهاجمی,476,9.0,0.67,0
پردازهای,118,8.0,0.8,0
پخش‌شده,7469,7.0,0.5,0
خریدنی,246,6.0,1.0,0
الساده,378,6.0,0.75,0
کومله,1165,5.0,1.0,0
نامفهوم,1410,7.0,0.6,0
آبکش,2068,4.0,0.5,0
دیبالا,1330,6.0,1.0,0
فقر,70275,3.0,0.67,0
ایون,381,4.0,0.25,0
أوروبا,1885,6.0,1.0,0
کابل,28024,4.0,0.67,0
جنون,6575,4.0,0.4,0
تزریق‌شده,2106,9.0,0.67,0
تلکوم,270,5.0,0.75,0
گورخر,1056,5.0,0.75,0
سه‌شنبه‌شب,224,10.0,0.86,0
لواش,1196,4.0,0.67,0
درمی‌آوردند,234,11.0,0.75,0
مهمانبرست,179,9.0,0.71,0
قادی,406,4.0,1.0,0
العاده‌های,310,10.0,0.83,0
آنهاست,27268,6.0,0.33,0
می‌ارزید,303,8.0,1.25,0
پیروزی‌بخش,425,10.0,0.67,0
شکنجه,19727,5.0,0.5,0
سختافزاری,165,9.0,0.67,0
بستگان,10850,6.0,0.33,0
وتنظیم,457,6.0,0.75,0
آبنبات‌های,288,10.0,0.71,0
یسیر,479,4.0,0.67,0
نهض,147,3.0,0.33,0
پوشال,2543,5.0,0.67,0
آوانس,543,5.0,1.0,0
اوبا,223,4.0,0.67,0
لوزانو,3949,6.0,0.75,0
دلااسپورت,150,9.0,0.83,0
اسکای‌فال,127,9.0,0.67,0
اقرا,115,4.0,0.67,0
شورایاری‌ها,1554,11.0,0.83,0
سویر,142,4.0,0.67,0
مرزنشین,4957,7.0,0.67,0
تااطلاع,170,7.0,0.75,0
مشاهیر,4901,6.0,0.75,0
یوجب,112,4.0,0.33,0
مقاضا,106,5.0,1.0,0
باول,153,4.0,0.67,0
جلیلوند,2395,7.0,0.43,0
سوسی,105,4.0,1.0,0
گوت,215,3.0,0.33,0
الحصول,1525,6.0,0.75,0
دورنما,8921,6.0,0.75,0
کوفته,1442,5.0,0.5,0
وستهم,307,5.0,0.75,0
إعلامیا,160,7.0,0.8,0
آذربایجان,181094,9.0,1.2,0
سنسور,16677,5.0,0.5,0
حلقوی,2040,5.0,0.6,0
گیت,3509,3.0,0.5,0
دیبی,199,4.0,1.0,0
گورنگی,110,6.0,0.75,0
پژوهشسرای,132,9.0,1.0,0
مسمط,149,4.0,0.5,0
کینشاسا,162,7.0,1.0,0
المطاطی,133,7.0,0.8,0
الاجواء,537,7.0,0.67,0
دومینو,2448,6.0,0.6,0
الأدب,102,5.0,1.0,0
کاندولیزا,712,9.0,0.8,0
إخباری,136,6.0,0.75,0
آسپرین,3261,6.0,0.6,0
درآمریکا,644,8.0,0.83,0
سازما,156,5.0,0.67,0
کلهر,5457,4.0,0.5,0
آئورت,959,5.0,1.33,0
گفتهاست,70546,7.0,0.6,0
نخواهیدبود,1046,10.0,0.62,0
قوما,230,4.0,1.0,0
والشعوب,222,7.0,0.8,0
مستاصل,925,6.0,0.6,0
قرار‌گیری,227,9.0,1.0,0
تقریر,4951,5.0,0.5,0
ارعاب,2418,5.0,0.5,0
ترکیب,188643,5.0,0.5,0
اینترتینمنت,429,11.0,0.71,0
پمپ,11284,3.0,0.33,0
العلاقات,9171,8.0,0.67,0
غیرکلامی,945,8.0,0.75,0
آرچ,103,3.0,0.25,0
مسخره,7542,5.0,0.75,0
حیات,70967,4.0,0.67,0
طرابلس,6179,6.0,0.6,0
شیب‌دار,1837,7.0,0.75,0
الصعید,961,6.0,0.6,0
علاقمندانی,140,10.0,0.71,0
خلق‌الساعه,1279,10.0,0.71,0
اینچه,2067,5.0,0.4,0
ناموجود,1118,7.0,0.57,0
ازپیروزی,171,8.0,1.0,0
کاردیولوژی,140,10.0,0.71,0
شریعه,152,5.0,0.75,0
الخاص,6428,5.0,0.5,0
المن,109,4.0,0.5,0
وجایگاه,230,7.0,0.67,0
وقاص,226,4.0,0.67,0
پذیرفتهمی‌شد,138,12.0,0.75,0
خارجی‌های,650,9.0,0.8,0
گیه,139,3.0,0.33,0
یگری,302,4.0,1.0,0
هوایپما,227,7.0,0.8,0
استجابت,969,7.0,0.5,0
گیم,28370,3.0,0.33,0
فورن,119,4.0,0.5,0
نیافریده,157,8.0,0.8,0
تمام‌نما,358,8.0,0.67,0
محدودی,16665,6.0,0.6,0
شادگان,5385,6.0,0.75,0
خونگرم,1690,6.0,0.33,0
جراحی‌هایی,144,10.0,1.0,0
برایمان,11455,7.0,0.6,0
توابع,68336,5.0,0.75,0
واقدی,119,5.0,0.67,0
الاقلیمی,2029,8.0,1.5,0
مفروض,1473,5.0,0.5,0
مخیف,130,4.0,0.67,0
آیپک,1319,4.0,1.33,0
کامرانی‌فر,759,10.0,0.67,0
سالخورده,4335,8.0,0.6,0
میرا,1655,4.0,1.0,0
سواری‌ها,382,8.0,1.0,0
خبرا,316,4.0,1.0,0
أندروید,432,7.0,0.67,0
آریون,214,5.0,0.75,0
ملخ‌پیشین,829,9.0,0.67,0
برودت,2911,5.0,0.75,0
وهی,8070,3.0,1.0,0
غذایی‌ای,259,8.0,0.83,0
نمانده‌است,469,10.0,1.0,0
قذف,376,3.0,0.33,0
تیما,128,4.0,0.67,0
مغادر,669,5.0,0.75,0
عمومیت,2062,6.0,0.75,0
راو,1761,3.0,0.5,0
امس,2406,3.0,0.33,0
تحقیرآمیز,2043,9.0,0.83,0
خودمصرفی,166,8.0,0.67,0
راه‌نما,112,7.0,0.75,0
مرمره,777,5.0,0.75,0
یصدق,199,4.0,0.25,0
خسر,411,3.0,0.33,0
اقامه,20607,5.0,1.0,0
نابرده,232,6.0,0.75,0
آسو,393,3.0,1.0,0
کنن,3666,3.0,0.67,0
کوارک,632,5.0,0.75,0
فرستاد#فرست,65620,5.0,0.56,0
بی‌طرفانه,2689,9.0,0.67,0
بوئین‌زهرا,2191,10.0,1.0,0
مرام,4233,4.0,0.67,0
باخبر,8389,5.0,0.75,0
ودهم,251,4.0,0.2,0
ظریفه,119,5.0,1.0,0
آنکارا,27957,6.0,0.75,0
شماست,19505,5.0,0.75,0
معربا,1000,5.0,0.75,0
گران‌بها,1863,8.0,0.67,0
هیدروکربن,2969,9.0,0.5,0
مسؤولانی,175,8.0,0.8,0
این‌یکی,106,7.0,1.33,0
هاپل,149,4.0,0.67,0
عشر,5908,3.0,0.33,0
براین,41077,5.0,0.75,0
نتیحه,411,5.0,1.0,0
ولدینا,145,6.0,0.75,0
شتاب‌دهی,169,8.0,0.67,0
این‌رو,9865,6.0,0.4,0
فاریاب,1921,6.0,0.5,0
الاسری,583,6.0,0.75,0
درخیابان‌های,106,12.0,0.71,0
فلج,12012,3.0,0.4,0
إثار,445,4.0,0.67,0
پاکت‌های,1019,8.0,0.75,0
الخطر,1103,5.0,0.33,0
ابومازن,501,7.0,0.75,0
حماقت,2565,5.0,0.75,0
مبشر,914,4.0,0.5,0
پنجر,149,4.0,0.33,0
یومیا,1708,5.0,1.5,0
هفت‌گانه,1698,8.0,0.67,0
بلومینگتون,158,10.0,0.71,0
آنتی‌اکسیدان‌ها,1332,15.0,0.89,0
غیراقتصادی,2556,10.0,0.83,0
مارع,168,4.0,0.67,0
ازهمه,731,5.0,0.75,0
بعزل,105,4.0,0.5,0
شددوشنبه,115,8.0,0.8,0
چوشو,129,4.0,0.67,0
نابرابر,4303,7.0,0.5,0
نرم‌افزار,137754,9.0,0.67,0
سمرقند,2029,6.0,0.5,0
الداعی,750,6.0,0.75,0
لولمان,112,6.0,0.75,0
العناصر,880,7.0,0.67,0
طالبوا,197,6.0,0.75,0
تونه,101,4.0,0.67,0
کپ‌اکس,126,6.0,0.75,0
کونته,2811,5.0,0.67,0
نکتار,220,5.0,0.75,0
فعلیه,176,5.0,1.0,0
البلاغه,143,7.0,0.8,0
شبیه‌سازی‌شده,141,13.0,1.0,0
دعمها,760,5.0,1.0,0
بازساختی,593,8.0,1.0,0
ملفنا,358,5.0,0.75,0
پایان‌کار,180,9.0,1.0,0
قوچ,2144,3.0,0.33,0
پرد‌اخته,137,8.0,0.8,0
تدریبات,228,7.0,0.75,0
مناقشه,14488,6.0,1.0,0
حالنا,274,5.0,1.0,0
طرفین,42340,5.0,0.6,0
صدک,185,3.0,0.67,0
اسرافیل,1920,7.0,0.6,0
روزرسانی‌ها,167,11.0,0.83,0
هپاتیت,12089,6.0,0.75,0
یسأل,185,4.0,0.5,0
رودبنه,161,6.0,0.75,0
داخلی‌مان,166,9.0,0.67,0
استراتژیست,4490,10.0,0.62,0
بیمه‌مرکزی,305,10.0,0.71,0
روزنامه‌نگاری,17213,13.0,0.62,0
تعجیل,3143,5.0,0.33,0
رساننده,283,7.0,0.8,0
پیشکسوت,26956,7.0,0.4,0
سرمایه‌گذار,305167,11.0,0.71,0
تیونر,526,5.0,0.75,0
قحط,6117,3.0,0.33,0
ژاپنی‌ها,7135,8.0,1.0,0
الکواری,101,7.0,1.0,0
رقه,11306,3.0,1.0,0
سواپ,1504,4.0,0.67,0
دزدی,13997,4.0,0.67,0
گالف,412,4.0,1.0,0
مکیدن,1621,5.0,0.75,0
مسار,1422,4.0,0.67,0
جدال,14828,4.0,0.4,0
کجزء,179,4.0,0.33,0
اولا,25006,4.0,0.67,0
خلیفه‌گری,305,9.0,0.71,0
لیتوانیایی,359,10.0,0.71,0
نیم‌نگاه,1332,8.0,0.5,0
همن,303,3.0,0.67,0
درگزارشی,467,8.0,0.67,0
به‌روی,1049,6.0,0.6,0
فرمانروائی,130,10.0,0.83,0
مسعی,196,4.0,0.67,0
تریلی‌های,237,9.0,1.25,0
ارضه,125,4.0,0.67,0
بی‌مفهوم,223,8.0,0.67,0
فیسالیس,110,7.0,0.75,0
پالا,110,4.0,1.0,0
مرزبان,17163,6.0,0.4,0
پسوردهایی,136,9.0,0.83,0
ملی‌گرایانه,713,11.0,1.17,0
میتوکندریایی,235,12.0,0.75,0
تلازم,204,5.0,0.75,0
تسطیح,1293,5.0,0.5,0
نشن,154,3.0,0.33,0
نویگیشن,299,7.0,0.67,0
مکا,107,3.0,1.0,0
صب,153,2.0,0.5,0
پاسپورت,5197,7.0,0.6,0
نکث,122,3.0,0.33,0
دستک,11154,4.0,0.5,0
عرصه,264551,4.0,0.5,0
فرنقی‌زاد,171,9.0,0.67,0
ناشر,42219,4.0,0.33,0
هندورابی,3264,8.0,0.67,0
باطله,1903,5.0,1.0,0
منحرف,14661,5.0,0.6,0
بدهکار,49447,6.0,0.6,0
عشائر,356,5.0,0.75,0
هم‌زمان,26314,7.0,0.67,0
اف,55513,2.0,0.5,0
تزعم,161,4.0,0.5,0
مریخ,14123,4.0,0.67,0
علی‌محمد,9323,8.0,0.67,0
مقاوله,630,6.0,0.8,0
مسافر,141949,5.0,0.75,0
درایو,6062,5.0,1.0,0
آشنایانی,113,8.0,0.8,0
معاملهگران,173,10.0,0.86,0
مشتاقانه,2119,8.0,0.8,0
رحمالله,262,7.0,0.8,0
به‌شماره,196,8.0,1.25,0
گرمخانه‌های,118,11.0,0.86,0
شصتم,264,4.0,0.5,0
بازگشتی,3444,7.0,0.6,0
زاوش,123,4.0,0.67,0
یانوش,306,5.0,0.67,0
کلینیک,10086,6.0,0.75,0
ولهذا,589,5.0,0.75,0
پریور,139,5.0,1.0,0
تطورات,1246,6.0,0.75,0
مراتبی,1390,6.0,1.0,0
تلنگ,186,4.0,0.5,0
پورسانت,1511,7.0,0.75,0
دیپورتیوو,589,9.0,0.71,0
پلیه,157,4.0,1.5,0
خفنر,326,4.0,0.5,0
تطویر,2027,5.0,0.75,0
چهارپا,1258,6.0,0.6,0
